datetime,baller_id,image,price,combo,rarity,skill,team,role,timestamp,time,buyer,seller,transaction_id
2022-01-06 02:48:46+00:00,1833,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1257.png,1499.0,9650,9030,9017,Michigan Colliders,Player,1641437326,4 hours ago,0x169265762ee16a5d,0x8c56d31b3df5a9b0,5f285cd752e5f2a643c3f7217dd0e5f815ebab66b11ceadb4861aac87a8cd137
2022-01-06 01:48:08+00:00,3355,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7302.png,1700.0,6427,3236,8422,Michigan Colliders,Player,1641433688,10 minutes ago,0xb2d29e3c66aa1770,0xc0472a0087447876,da324e6b9e543fcf3137751166c5f4509b0efa4e3054b96a93bd44e024bf5f9a
2022-01-06 01:44:37+00:00,8561,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4901.png,2111.0,8843,9647,5325,Portland Creatures,Player,1641433477,14 minutes ago,0x3719414008020711,0x45213bfd754cb13b,3583d4e7a92cea5b44958aa8fa3898650fc4256ee2904f9f366f9b5494769d47
2022-01-06 01:30:50+00:00,2265,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2219.png,4999.0,4464,1093,8957,Wisconsin Dragons,Player,1641432650,27 minutes ago,0x409fa2c4accd49e8,0x56b8f33f586ea459,9767499b46c9ff79e1987415cc96507190e8b1dbc5e0b9c170180388481c040e
2022-01-06 01:17:27+00:00,7364,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4161.png,1800.0,5939,4717,5897,Pennsylvania Fangs,Player,1641431847,41 minutes ago,0x2693693757785d49,0xddd19157e538f3ae,448c8c74c41467b4bdad9c7230bda78851c562ab9aa42b2df0c27e5b7793ed71
2022-01-06 01:04:46+00:00,5091,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6424.png,1750.0,8410,5736,8462,Tampa Bay Omens,Player,1641431086,54 minutes ago,0x36f1a345f70f4849,0xbb11f672db6eacd7,b4ff12142e94d7f7d5aa03a3ac044b3281d1960b11744b81d31829437b681053
2022-01-06 00:29:03+00:00,3158,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4420.png,2999.0,5512,1787,8847,Miami Tentacles,Player,1641428943,an hour ago,0xf1a5b6fbf24186a7,0x88d3f0bafe693e4f,406888682a5252bd6878de4bcac8137ca0cf4481e81b04f57012ce276f9be817
2022-01-05 23:58:30+00:00,1782,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1729.png,2599.0,4953,9461,1087,Michigan Colliders,Player,1641427110,2 hours ago,0x1d3960a8aaca7964,0x5d2dfadf1aef7edb,3c022df592df03aa35d550235298aaa4c5be058793495a07722f9e674b42483f
2022-01-05 23:39:30+00:00,8041,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2702.png,2223.0,2252,2059,3570,Cleveland Firebirds,Player,1641425970,2 hours ago,0xedf84ed3bbf2bfe6,0x8ef36fe93d5638d6,6c21ed14da1712b084dc8e496c1f51a3eaa6939777e1687d965ca1958be86553
2022-01-05 23:32:01+00:00,2169,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1457.png,2499.0,3652,7024,1541,New Jersey Scientists,Player,1641425521,2 hours ago,0x1b1ebccc84e76f4a,0xa3ba3f8b7964b576,60dd5e76d14626857dec90b34ca54ff931043d589931e76b9c3391b71cd80114
2022-01-05 23:31:12+00:00,9651,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5149.png,1649.0,9439,6343,9579,Phoenix Skulls,Player,1641425472,2 hours ago,0x4ff99cf19922a2e6,0xe554224ae0e5387b,f628f42bf1e5086138aa89fef0d69219341ddac9b78d35c00bc45720574a034f
2022-01-05 22:57:35+00:00,1045,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2245.png,3349.0,1276,4060,642,Phoenix Skulls,Player,1641423455,3 hours ago,0xfe48fd0d50450625,0x84fee28a43181dae,bb8fc1f9f5b3646f4ad8c8db0b9ae5148fc791ce47bd037b0c1a550f5ae25bb7
2022-01-05 22:51:06+00:00,1976,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1735.png,4444.0,1707,7890,320,Dallas Pythons,Player,1641423066,3 hours ago,0xd3e0d48731687d97,0x5366751a7f7b6ba4,46bb2af9f0c352efe17d3af3068b0441ac38621003b1cde296ef90be68b98788
2022-01-05 21:20:03+00:00,5071,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2865.png,1650.0,5685,3150,7670,Charlotte Clovers,Player,1641417603,an hour ago,0xd4100270a1a94ee1,0x3a5fe4b8db190631,ecc145b29e0b32bb68582c5e8bb8cced9e972d116a108481fd45ae0a745850bf
2022-01-05 21:07:13+00:00,2362,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1093.png,1570.0,8912,7247,8442,New York Torches,Player,1641416833,an hour ago,0xd4100270a1a94ee1,0xf11ab60797177d53,da2ce783ffaafd7d67af7476a3a38160cbb769fd0f9b7bf49ff4a9c55ae24785
2022-01-05 20:17:42+00:00,7234,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3344.png,1749.0,9548,9118,8489,Wisconsin Dragons,Player,1641413862,46 minutes ago,0x3197fd78c79e0e82,0x791724e90e13fde6,0dc9e45a2d7fc2f2f0732f8b9f6f3861f158d0b4b6599a3c915fa746b090494e
2022-01-05 20:01:58+00:00,3882,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6311.png,7700.0,200,1099,247,Miami Tentacles,Player,1641412918,an hour ago,0xd14b3a894077fc35,0x7a1e5323c61e0dc0,4ee6a39ac79401c368ed6526d578699f0708ff6b426b57a26f0c31537a206985
2022-01-05 19:11:32+00:00,5758,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3916.png,2000.0,3160,9047,520,Toronto Spears,Player,1641409892,an hour ago,0xeb5b51dfafbba6c1,0xde1eb794528d1862,ac2c3920191c639e46013e077d187a2e1d6174f0d1b1d06f7d19a5b1c928dcea
2022-01-05 18:45:50+00:00,7322,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7794.png,1600.0,8873,9688,5223,Minneapolis Express,Player,1641408350,2 hours ago,0x43c008caac49bbcc,0xecaa09499b3e1285,3d48e16555acc26b3b63036882c3b578038a0cf81f39f4161bce9346e2597bef
2022-01-05 18:25:06+00:00,685,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/685.png,1698.0,7076,4845,7326,Boulder Elks,Player,1641407106,2 hours ago,0x012c8035ca59f817,0x84a7c495ad1d5ef2,ad3b960f9795f232960348f34f752fb7d050eb4c282855be1dec4c3b4d2872f0
2022-01-05 18:22:42+00:00,5339,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2632.png,1600.0,7769,7076,6626,San Francisco Surge,Player,1641406962,2 hours ago,0x012c8035ca59f817,0xf98c2931bfe68e32,1fb7582d918fdb9925bfe1136e6cc9752e490980e6af40787f3c0efada5d9c15
2022-01-05 18:21:02+00:00,1686,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2456.png,1777.0,6796,9415,2461,Boulder Elks,Player,1641406862,2 hours ago,0x5a872e8caa1f2307,0x3a5fe4b8db190631,f606b591a127ed3bfdb172a71e5374f1ade9cf9f8887b3537cb2f74a30f788b2
2022-01-05 18:06:02+00:00,2112,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2238.png,1950.0,4588,5860,2995,Wisconsin Dragons,Player,1641405962,2 hours ago,0x8c140c0af32a9888,0x460a449565cb3abc,467e1137334fdec7f4427934df96b7dcf8c2f137ecb1aae851087f933b979ee9
2022-01-05 18:03:58+00:00,2486,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2390.png,1697.0,7319,4688,7802,San Francisco Surge,Player,1641405838,3 hours ago,0x460a449565cb3abc,0x2c17efde7f329ac3,ab85235c65643389f011e442dc4a46cfc98b14eaec86d1c2489d000af222dccb
2022-01-05 16:43:49+00:00,9621,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5521.png,4299.0,2627,734,7626,Seattle Scream,Captain,1641401029,4 hours ago,0xbe4dab0492205e7b,0xa4d8a55d4c93c65f,7eceadae71fc98f78ca70f0101e16540734aeab00854d0c55e01ce88614da328
2022-01-05 16:31:56+00:00,6936,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4014.png,1980.0,5726,7315,3477,Alabama Kingpins,Player,1641400316,4 hours ago,0x7fefb7209e2f0d59,0x7048edde593b978e,170b4e1717738b5db0056365f1c807df214989a70dff3aab11642680e259056f
2022-01-05 16:00:58+00:00,6936,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4014.png,1669.0,5726,7315,3477,Alabama Kingpins,Player,1641398458,5 hours ago,0x7048edde593b978e,0xda70e3d756bedcaf,89a613533b66a85b719aa006ce92b9cdd60c467357dca7bf3bceac2db7f53ce4
2022-01-05 16:00:53+00:00,3898,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6174.png,3333.0,2642,3079,3174,New Orleans Giants,Player,1641398453,5 hours ago,0x386890b5f0c0def9,0x4c342b6dafb5bcb1,2029f245d27b28e0f8001b2d2e7c192a8b9b6c70293ae506d7be699c23c45559
2022-01-05 15:33:11+00:00,3997,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7012.png,1728.0,9112,7736,8599,Miami Tentacles,Player,1641396791,5 hours ago,0xb53e3aa2881aec98,0x19a9b8b61de3a670,c3b3f3e671c09c49bca541d54ed13b8999a827907a028c686928cc6563ceb583
2022-01-05 15:32:39+00:00,8416,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8131.png,2500.0,1107,831,3194,Nashville Miracle,Player,1641396759,5 hours ago,0x4c342b6dafb5bcb1,0xff2b1cc1038a8f8f,9d46a4a5f86af43ef47bb3bd3f56c8893d82843151524dd628128343ffb34ef3
2022-01-05 14:51:56+00:00,3080,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6246.png,2020.0,2292,3069,2593,Houston Rogues,Player,1641394316,6 hours ago,0xde5dc1a2cb6278c0,0xf1a5b6fbf24186a7,25a992442c8cf1f10af5e9a3026119fbfdec14f22224c63c96ff91ed81c7baa4
2022-01-05 14:49:13+00:00,5910,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9295.png,2700.0,5052,2170,7935,Dallas Pythons,Player,1641394153,6 hours ago,0x667868608be71786,0x5a872e8caa1f2307,73d32b6842e3cae3bd7e12f9e92b91332c73f27d469403c1dd3a9f7ac0c350ce
2022-01-05 14:46:19+00:00,884,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/884.png,2175.0,3559,7121,1436,Iowa City Rattlesnakes,Player,1641393979,6 hours ago,0xff433eee5542b124,0x6da1cbd4de09edaa,d8583afaac572f336130b09e1b3978df32f2d8f8d802dd6a0183e26c85b9b28c
2022-01-05 13:30:27+00:00,5439,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5676.png,2199.0,3040,4498,2255,Pennsylvania Fangs,Player,1641389427,7 hours ago,0xc5273f7a94eb1327,0xa4d8a55d4c93c65f,525e459efaf5e361f698be266833b1abc37bf53c4400abf4842ed70e0a955ade
2022-01-05 13:29:24+00:00,6477,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4454.png,1999.0,3641,5932,1993,San Francisco Surge,Player,1641389364,7 hours ago,0xc5273f7a94eb1327,0x23f058f68ae31bee,e18ce89b66fb8a67338668421b2fb49caf913f6552f91cf3bf6bc4d8d203f9c2
2022-01-05 07:49:16+00:00,5811,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4864.png,3150.0,5113,3801,6032,New York Torches,Player,1641368956,an hour ago,0x96204300272a4899,0x7a1f6318eaca8dc1,f6d17cacd7a35c9ed36d6a5cc47d3930f7b10c7b74308b535c0147eb9dbe365d
2022-01-05 06:18:57+00:00,2229,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2011.png,1735.0,9053,6340,9036,Houston Rogues,Player,1641363537,an hour ago,0xe99e84c431dd7a0d,0x7048edde593b978e,72c8071882d80099c0980279e2d7fd436d68e9a5f83ecc23ee4efe573756964e
2022-01-05 06:06:28+00:00,7312,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6757.png,1600.0,6838,7535,4833,Tampa Bay Omens,Player,1641362788,an hour ago,0x69ce5c86f57d8b8e,0x3e74b43f31f5b48f,918a9d351d11a444877df27913de1fd8067e78f5ffa2ac73331bd8107cca5ec4
2022-01-05 05:26:58+00:00,1455,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1371.png,1600.0,7433,8146,5232,Charlotte Clovers,Player,1641360418,2 hours ago,0x5adbc7c686fa8ae7,0xe96169113d364df9,b19528aa566fdb0bc36524af98b9bacd8072bc778c51aadec823e8be453ce123
2022-01-05 05:21:48+00:00,5254,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6754.png,4999.0,436,3451,195,Orlando Freeze,Player,1641360108,2 hours ago,0x0a873b4e9d9a3be7,0x7048edde593b978e,b363c15fc1546c49d7fa413d2472c5230aa264afc43710607e85b012058ad77c
2022-01-05 04:50:44+00:00,1748,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2270.png,1700.0,6821,9822,1524,Los Angeles Knives,Player,1641358244,11 minutes ago,0x1d3960a8aaca7964,0xcaf4138565bcf8f0,cb6659d39e552ab1ba224d5f691d54f5ffe387bf35ed790ab1dc6bae2bd49388
2022-01-05 04:25:12+00:00,9547,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6572.png,1699.0,9615,8842,9067,Boulder Elks,Player,1641356712,9 minutes ago,0x62f355b304323301,0xc28fc42c2da9bc53,e9bead11010e7b4aa2142e370b53320bc6615bf678f158dc3bdc10e1ccae09a0
2022-01-05 04:22:26+00:00,7719,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6548.png,3330.0,1626,881,4736,San Jose Sirens,Player,1641356546,12 minutes ago,0x56b8f33f586ea459,0xb4e3a7d8f4da6a81,cf5f592051fa41a9cf1c9ea4b6f0a0a94d110e5d58fb655e8f2d3a3d6973bea6
2022-01-05 04:09:48+00:00,8119,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9243.png,1495.0,9221,8467,8333,Nashville Miracle,Player,1641355788,25 minutes ago,0x8e6469423942ca59,0x2ea539cc8a06b6d5,0045b7d464fddca1545fed4db733c28cd1a7f34522f6a8bc60f9395478c8c5d5
2022-01-05 03:24:41+00:00,3305,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3378.png,1550.0,9349,8705,8360,San Jose Sirens,Player,1641353081,an hour ago,0x95194cb01db3310f,0x302f96f3c2a805c6,298309877965c1f2c23bad7211553e75137a73ceb52ef59ee1c8a52e68585017
2022-01-05 03:19:07+00:00,4969,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2749.png,6000.0,467,5160,90,New Jersey Scientists,Player,1641352747,an hour ago,0x1d3960a8aaca7964,0x56b8f33f586ea459,b7e57faf8cb053a041197b8bf6a70af6f26e803cf3d34556fe54566d30ed0903
2022-01-05 02:43:49+00:00,5417,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9440.png,1999.0,5467,2124,8454,St. Louis Orcs,Player,1641350629,an hour ago,0xcbf7f196d0c1cf83,0xbee7ef1ce6ddbbca,fac2f6e0c116561678ff8b9f57ea2ea86869520f278291f9e20431fcdce6c50a
2022-01-05 02:39:55+00:00,5874,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4845.png,1800.0,8298,6675,7739,Seattle Scream,Player,1641350395,an hour ago,0x1e9fbb967cd6871d,0x14710bd0e0b4d3cb,3ea3f9b9a9cd7ae38382315abea237539dbd1aefed61240ff7de21b7cc860468
2022-01-05 02:37:55+00:00,3712,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5125.png,1666.0,8309,7819,7001,San Francisco Surge,Player,1641350275,an hour ago,0xce25b410074ae521,0xd69ac1662b86c889,6433c38d23a1128ed32cc4dc439aaab440a87ed6f92c9b0511020ab44f54008d
2022-01-05 02:33:42+00:00,1166,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1858.png,1595.0,7932,8664,5341,New York Torches,Player,1641350022,2 hours ago,0xa1dc84c6e403d327,0x4ff99cf19922a2e6,efb52cbab258d57d62b6ec9bbd99aee5d9a456b106667005651034bf70f70cf4
2022-01-05 02:16:54+00:00,5773,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5844.png,2500.0,4295,7790,1812,Toronto Spears,Player,1641349014,2 hours ago,0xc5e013384c84ad17,0x901cc4f3b96ba217,bc28e227f7cb4b833437e1c073405c48b64178d8d2d0db5ba24db88fc3a1c46e
2022-01-05 01:47:52+00:00,8033,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8476.png,1550.0,7892,6654,7069,Cleveland Firebirds,Player,1641347272,17 minutes ago,0x036f8239d7c351df,0xfb47e2586dc9e186,1293f4e9dd52f8c87c1d36c6f18229e35d685944898da23b0ced943c0afe83c1
2022-01-05 00:00:24+00:00,4597,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3942.png,6600.0,411,1273,611,Orlando Freeze,Captain,1641340824,2 hours ago,0x165ce7a40f3e82b0,0x16d525805c754c68,7d37996d8ed8e4bf8f7bc0b5bffb4b7e88a39d19c5f136b58bf2e96e6a70f71a
2022-01-04 23:54:35+00:00,9594,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3053.png,1999.0,4199,8563,1263,Charlotte Clovers,Player,1641340475,2 hours ago,0x9ebb2f5188e9095c,0xdb64f339803ed6aa,0c8791912289e061db8421176f98b8133059c4979859e1d725d2baf90afe6c17
2022-01-04 23:44:26+00:00,8854,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7915.png,1950.0,9308,6986,9244,San Francisco Surge,Player,1641339866,2 hours ago,0x79f21cca16d0b180,0x2c5378469b796412,bb4d69ad13fab62fa550ef5cdb6fbcae451f0418b5b5b73954f4daf83e63c40e
2022-01-04 23:27:27+00:00,7587,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3993.png,2150.0,3333,2756,4674,Helena Pronghorns,Player,1641338847,13 seconds ago,0x9cef5a80ce341274,0x811b9d40669bff96,7227d4c2bc7e42c68ff13716c988d5c6c18ee45fc7210285afaf47897390b177
2022-01-04 23:25:56+00:00,1053,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2096.png,1600.0,8714,5493,8935,Delaware Horsemen,Player,1641338756,a minute ago,0x99717cfc0b9f3452,0x7909966c62656ccf,b54ddfee91509a870aaab1ea442f892be58c63f1bec77cd95de4173faa4397af
2022-01-04 22:40:58+00:00,4292,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5820.png,1750.0,8349,8781,5822,St. Louis Orcs,Player,1641336058,46 minutes ago,0x44be8abcc4c024f2,0xc0472a0087447876,581326be85b3458a92f71165890b7d354f7249f7debfd8d36d3258d24921b27e
2022-01-04 22:22:24+00:00,9120,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4670.png,2200.0,5708,787,9751,D.C. Dobermans,Player,1641334944,14 minutes ago,0xd45192126fc3273b,0x0ee543477282b16a,d403ec8921ef1b5c8cfc56933de50f085c0dc3f1a48116ff63b2451ad285f543
2022-01-04 21:02:46+00:00,1722,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1236.png,1722.0,2448,3321,2626,Tampa Bay Omens,Player,1641330166,36 minutes ago,0xffd91f4e2683054f,0x620b58c998f3cb1b,6e3c7f537802e4003aa5eaf39e8a27835e419839db2df392b1f2492a7da28cc9
2022-01-04 20:27:41+00:00,4622,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2686.png,9998.0,84,715,158,Las Vegas Scorpions,Captain,1641328061,an hour ago,0xbeacd31201c92e0e,0x1ff051563746965f,6f7203e9be1ac342bc2c155336a1d26e2e70b6708288b775ec97c58a0fe682cb
2022-01-04 20:10:36+00:00,2594,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8078.png,2600.0,5964,4952,5681,Cleveland Firebirds,Player,1641327036,an hour ago,0xf1a5b6fbf24186a7,0x933bad55441b6912,b9654ab6f880e1a5c329100e72ab9ada360551a32c2ab7a21a3bb320b4a16328
2022-01-04 20:04:19+00:00,2880,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9499.png,2050.0,7851,4913,8316,Chicago Squid,Player,1641326659,an hour ago,0xea0021c90d238ce4,0x52e8fb0fbf248364,7ee5b2176a9f7de91ef756a64f9fcfc2859746bd28b51b45194877c280b87071
2022-01-04 19:24:29+00:00,5458,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3790.png,2499.0,2396,7393,645,Michigan Colliders,Player,1641324269,2 hours ago,0x4984dbd2b7a2dc03,0x1ff051563746965f,d01488ec19b6f2008d34e489f84df88d6ee38541c5cdee069b9865fefe4347f5
2022-01-04 19:18:29+00:00,1640,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1364.png,4444.0,2471,590,8056,San Francisco Surge,Player,1641323909,2 hours ago,0x96204300272a4899,0x6c03f177415b948d,e70e13a62ef190c4d2d5cbc922c6f92e765a8694146d8ee13199eab43a9fcc5e
2022-01-04 19:01:51+00:00,8534,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8962.png,2200.0,4139,2102,6812,Seattle Scream,Player,1641322911,2 hours ago,0x2d1d851a2d057c58,0xc8a8b471cbf096b8,39dbefd4b6327fe40913a128ece2b11f60924de00f3c613311e955adc55d92eb
2022-01-04 18:46:06+00:00,3559,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6535.png,1630.0,7594,7824,5835,New Orleans Giants,Player,1641321966,2 hours ago,0x4984dbd2b7a2dc03,0x08f1168f7d66a6df,f0080766a22cfb89d3fcea76fe26ecd7d578a2ef4c83f9667daa93b7cd82fa8e
2022-01-04 18:29:16+00:00,50,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/50.png,1700.0,7885,8136,5989,Boulder Elks,Player,1641320956,3 hours ago,0x491fd675abe9b664,0xc6c0bd8889d2a8ae,6e8d641f34659db62022afbc6e404a4ec0be8bffc06d1563aa34b78820c078a1
2022-01-04 18:24:22+00:00,1782,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1729.png,2499.0,4953,9461,1087,Michigan Colliders,Player,1641320662,3 hours ago,0x5d2dfadf1aef7edb,0x409fa2c4accd49e8,b9d0334c9e3eaa0c9556ae32d135cdd10d1485a9f1fbdf457892dfcde4cc9bd8
2022-01-04 18:23:20+00:00,3636,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4091.png,2000.0,8530,6862,8030,Toronto Spears,Player,1641320600,3 hours ago,0x93b29ca44fbb52d8,0x31c5618869b3610e,ae11a7b42e40ebe257ecdca4570914fd573a31ad96a1c937cff2275f510fbc55
2022-01-04 18:09:47+00:00,1308,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2420.png,1600.0,9289,9729,6331,Toronto Spears,Player,1641319787,3 hours ago,0x5a872e8caa1f2307,0x1e275b3ad2d264fd,09bb08011d36dc08127d9fdbfb11d63a0ed26af3753a8bfd24760cfc719a5789
