datetime,baller_id,image,price,combo,rarity,skill,team,role,timestamp,time,seller,transaction_id
2021-12-28 06:39:18+00:00,3188,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6777.png,3630.0,8708,4675,9334,Michigan Colliders,Captain,1640673558,a day ago,0x84fee28a43181dae,0b243305e57c2b0d38b52fdfaada516a9c19822ac0ca12d19ceabf90ccc02db5
2021-12-28 06:38:34+00:00,8159,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3108.png,5500.0,621,684,1898,Portland Creatures,Player,1640673514,a day ago,0x386890b5f0c0def9,d418b2c7366cd008614655834057925b3e3b5d3cb77e089a6be133fb8d0091bb
2021-12-28 06:36:22+00:00,9656,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6799.png,2400.0,3683,6966,1593,Sierra Spiders,Player,1640673382,a day ago,0x32aec9b24d2dffb1,1a0f012e2981604796fc5851e1b08aaecc019a25bfe3b88535b9236e5804b892
2021-12-28 06:35:23+00:00,2340,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1681.png,2555.0,3001,4351,2331,Orlando Freeze,Player,1640673323,a day ago,0x1629398383c3f3b7,59f523277f73c568b5463f68eeb772060889839a012dc39794f374b81f52d169
2021-12-28 06:34:35+00:00,8289,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7494.png,2369.0,8520,3997,9530,San Francisco Surge,Player,1640673275,a day ago,0xcaadfdca380011e1,0e5646c18fc9577ca5933b62428cc520fd1d8f9c47fad938de0ff3ba7fe293ab
2021-12-28 06:32:10+00:00,6672,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6620.png,12222.0,273,3037,115,Los Angeles Mammoths,Player,1640673130,a day ago,0x1629398383c3f3b7,6e457fa23242a2e89759b49d36fa104dad32fc57774c6df136d5d46edd1642d6
2021-12-28 06:31:54+00:00,1229,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1788.png,2349.0,3550,3641,3846,Cleveland Firebirds,Player,1640673114,a day ago,0xd4d19490bd4f4c4d,742eaab8b015a7e9255e018dc2fe6c1d6ae39f8064a5568cdc2175c6e5720ffa
2021-12-28 06:29:45+00:00,5318,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2746.png,1869.0,4743,2958,6615,St. Louis Orcs,Player,1640672985,a day ago,0xd4d19490bd4f4c4d,54570bbe865671e49379671aeb678e324cc2b50ff167442a6634f74d8ab636fd
2021-12-28 06:29:34+00:00,2348,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1168.png,18000.0,5015,1107,9312,Michigan Colliders,Player,1640672974,a day ago,0xcaf4138565bcf8f0,498644d0d7cefec35409e743ae1f4fc98d9de57fdf6751d802aa96762f2fdaec
2021-12-28 06:28:27+00:00,3359,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7485.png,1900.0,6485,5307,6087,Austin Machines,Player,1640672907,a day ago,0xcaf4138565bcf8f0,4853ef5e1f1a756345171a2b48a25b25272f1d2e784d5eee402d5aa3eb4d74a2
2021-12-28 06:27:22+00:00,6672,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6620.png,8888.0,273,3037,115,Los Angeles Mammoths,Player,1640672842,a day ago,0x1629398383c3f3b7,d5de47c7d50e8d077f9cbd8128ba5221d2b6696b98d3d1d69e64058bbbd0ed5e
2021-12-28 06:27:20+00:00,3671,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3475.png,2299.0,6303,4032,7254,Los Angeles Knives,Player,1640672840,a day ago,0xcaadfdca380011e1,146fbc79666ed07e85b1f80a0d19c67ea24836306398108e24383f05c3a9ded4
2021-12-28 06:27:09+00:00,5095,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9286.png,1399.0,8892,9357,5951,Chicago Squid,Player,1640672829,a day ago,0x1e9f547f67632c02,cf34c7ea87b9f8665046892206464d8d6a6d405551d993515de6cdfcd51b0056
2021-12-28 06:25:11+00:00,5768,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8534.png,4800.0,2268,1274,5358,Las Vegas Scorpions,Player,1640672711,a day ago,0xcaf4138565bcf8f0,e4d5fe90e16cd1c51e9a2ec5d40b75d9ec9900f52ad274949bd85c2998dbb9b0
2021-12-28 06:24:20+00:00,1946,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1693.png,2555.0,1348,2211,1683,San Jose Sirens,Player,1640672660,a day ago,0x1629398383c3f3b7,e73c54eec8ace6e97dccdf6179c14ab9adfc0cbf6b2db5b48b834cbc43ec5fa2
2021-12-28 06:21:09+00:00,8418,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8761.png,3569.0,3997,3438,4872,Michigan Colliders,Player,1640672469,a day ago,0xa661efe7e77541ac,06e4ce9558e11e012c475549e5f7cb104cf31d4b18d5a164cbd61242783f5102
2021-12-28 06:20:51+00:00,3272,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8158.png,7500.0,2481,2108,3959,San Francisco Surge,Player,1640672451,a day ago,0x56b8f33f586ea459,cca6ef75e5166371c629a61970b60c0935900113c34881fdbcc66cadc1e50f84
2021-12-28 06:20:30+00:00,4383,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7546.png,2399.0,4157,1529,7845,New York Golden Bulls,Player,1640672430,a day ago,0xcaadfdca380011e1,4ce79d5bfbd8a60740f37f66e90a4eb810be3c14873fdc5f165019e1e0a4d17b
2021-12-28 06:19:41+00:00,8400,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5169.png,2121.0,7306,2737,9378,Wisconsin Dragons,Player,1640672381,a day ago,0x9965faf783850e99,9de3382b05a852cbda65f173ab4e808154c020b90e81d36504f140d5d16f218c
2021-12-28 06:19:29+00:00,3124,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2939.png,2847.0,6159,8573,2930,Austin Machines,Player,1640672369,a day ago,0xa661efe7e77541ac,4ad7043fb7674c4ff03a907654c3d071ece5dd88088160c64fb52a57ba0907f0
2021-12-28 06:18:48+00:00,3782,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7324.png,2780.0,7953,7698,6502,Michigan Colliders,Player,1640672328,a day ago,0xa661efe7e77541ac,777a4f2bb47723135259a441bc3bf2af3287a4d085b8b19f81f2e12e241d77a1
2021-12-28 06:18:24+00:00,8949,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4339.png,2222.0,7474,2312,9624,Toronto Spears,Player,1640672304,a day ago,0x1629398383c3f3b7,435844b0284cbcc4eadf69b807a0f131b46078d8281e17ddf9d8178832dfa6f9
2021-12-28 06:16:33+00:00,7275,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8835.png,8888.0,540,1441,738,Cleveland Firebirds,Player,1640672193,a day ago,0x1629398383c3f3b7,99d0dfd18cdb8e322f4e0b90a440eb27c970aa68e68a6e3d91fddcdc4d867e10
2021-12-28 06:14:54+00:00,8289,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7494.png,2399.0,8520,3997,9530,San Francisco Surge,Player,1640672094,a day ago,0xcaadfdca380011e1,83bbb38037feda495355cea100f1ba57a2b15b61a1dbfecd67467d5233e9b08b
2021-12-28 06:14:14+00:00,4551,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9697.png,3330.0,3461,9007,629,Boston Rulers,Player,1640672054,a day ago,0xee21dcdc78474423,43e9b896163b96228f4b77923a3601165bd71d6f9ad4baa27c440b9395a78258
2021-12-28 06:13:27+00:00,1178,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1704.png,27999.0,271,187,2999,New York Torches,Player,1640672007,a day ago,0x1629398383c3f3b7,40640dc86a6e3b743430364e9f49d80f3f52fe27c84dc91e48d26f7591fdda20
2021-12-28 06:10:34+00:00,5668,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6867.png,1949.0,5528,2620,8014,Austin Machines,Player,1640671834,a day ago,0xa614b41f084a68c7,bfb61a4fc5dcf1ad085c6d3d6cf36deb0f27ff2c1dcbe71d95bd2d460222566e
2021-12-28 06:08:31+00:00,7505,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7108.png,1400.0,5869,7615,3474,Alabama Kingpins,Player,1640671711,a day ago,0x8ba92aa42027f822,0183bdbcc63a102a94ac01864e3ac697ca7d9f246f3eba3bc698b4c46c56c85d
2021-12-28 06:06:26+00:00,3740,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4098.png,2100.0,6332,8251,3511,Nashville Miracle,Player,1640671586,a day ago,0xaaf7f16fd2f5d1ec,8651179d545ab61b74e1f00deca91e7f355305c43356ac058c14bfd34ff03596
2021-12-28 06:04:56+00:00,2003,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1264.png,1700.0,3945,8244,1307,Michigan Colliders,Player,1640671496,a day ago,0x8ba92aa42027f822,029b5394eba49c3dd7b2b43208adda4454b6a33e8ccab394bf13ad68204a2097
2021-12-28 06:03:13+00:00,7544,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9024.png,5500.0,170,1825,109,D.C. Dobermans,Player,1640671393,a day ago,0x52d54a6997266148,bc7f771b912edebede21392f2f43d0ecc7135d3a2017be54468eddf076e8c3e9
2021-12-28 06:02:29+00:00,9061,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7521.png,1499.0,3090,2409,4660,Salt Lake City Souls,Player,1640671349,a day ago,0x1e9f547f67632c02,e6b42aef5d2ee2eea1f0b16f72542d211b8c4846ac365f3aee7f83d7c590f781
2021-12-28 06:02:01+00:00,3625,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7714.png,2222.0,8818,8753,6840,New Jersey Scientists,Player,1640671321,a day ago,0x3e40591d5522a4f1,15535905b0619d2a871c3b5d8fd5a4d25bc8e7b7bd071dd0f29ff4077d48b40b
2021-12-28 06:01:22+00:00,8631,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3099.png,5555.0,1866,2863,2100,New Jersey Scientists,Player,1640671282,a day ago,0x3e40591d5522a4f1,6886cf3d42084fe512295759d5417f7ee7915a45c17c1ad846c15dcd10aaf273
2021-12-28 05:56:26+00:00,6414,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9090.png,4223.0,897,885,2374,Michigan Colliders,Player,1640670986,a day ago,0x3e40591d5522a4f1,4d54e426e6b385b0e30c5b8e37dd1cec2bf72ba7fb24a87f42a15b61a33715f1
2021-12-28 05:55:29+00:00,7505,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7108.png,1450.0,5869,7615,3474,Alabama Kingpins,Player,1640670929,a day ago,0x8ba92aa42027f822,490a237d3e8aa80335136fc4f11453233dd4d1d2352e4f0650b824a0e8a3d953
2021-12-28 05:54:29+00:00,8017,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9060.png,10000.0,2312,2277,3375,Phoenix Skulls,Player,1640670869,a day ago,0x19bcda1512b23f00,b113655cd769bb337e8e2f32ae33634742d0a156196ef223d94e8e05dc042063
2021-12-28 05:53:50+00:00,2357,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1283.png,10000.0,1993,2567,2528,Seattle Scream,Player,1640670830,a day ago,0x19bcda1512b23f00,0dae895d43297882a37efa719b410a1acab1036031fe863844244663c0520e42
2021-12-28 05:53:14+00:00,2353,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1520.png,13200.0,351,649,982,New York Torches,Player,1640670794,a day ago,0x92a0c5c25e21c6a9,be0a2af26465e4c788aaf86f9440ab432620dc615096bd89966b83475ec4df19
2021-12-28 05:51:46+00:00,3949,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4246.png,3199.0,4458,2587,6634,Alaska Whales,Player,1640670706,a day ago,0xdd602c41b11f647b,8f893e036d4c8bbf5fc77b285e44defbdc39e35fd67acc8ed86062454d18bd34
2021-12-28 05:47:04+00:00,4692,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4857.png,4200.0,3730,3788,3935,New Jersey Scientists,Player,1640670424,a day ago,0xf5b698b0a937eb73,a4bca2565c867d77d8614630fad1e1dc3cbd9c9fb5bf3315b2938f5e11115b27
2021-12-28 05:46:47+00:00,7954,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4603.png,4050.0,2070,9096,227,Portland Creatures,Player,1640670407,a day ago,0x983c9e61c3fd894b,b20d4ca70ff35695ece19f4c3d0af1695688664026d2efd9aae4088b517c439a
2021-12-28 05:45:44+00:00,3356,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4489.png,5250.0,2411,7809,583,Minneapolis Express,Player,1640670344,a day ago,0x7ded4e86835eb85f,6d726509f4b2c65c9ad8563b96d06ef3844cfa88542b6513d27bad4177c50414
2021-12-28 05:43:17+00:00,1229,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1788.png,2369.0,3550,3641,3846,Cleveland Firebirds,Player,1640670197,a day ago,0xd4d19490bd4f4c4d,923baa7bea249c53cc0342267cbd87269fbb7f62df0ccec08a81622c2f165933
2021-12-28 05:42:42+00:00,9420,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6590.png,15000.0,5919,1398,9473,Team Flow (W),Player,1640670162,a day ago,0x318f1b48c2220e4f,00345babfd8b0e6a6547ba6fc60d8410ca1f8cdebd6b3b2b209dd3d19fcc22a1
2021-12-28 05:41:43+00:00,7491,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8149.png,3099.0,2724,4458,1960,Nashville Miracle,Player,1640670103,a day ago,0x6abb4639bd958418,6cc37b7867f8de000f57ca2ad86fab99a4ffb9b51c5866e2e38de6299c0d3d0e
2021-12-28 05:41:25+00:00,3704,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5183.png,5000.0,2039,2856,2366,Cleveland Firebirds,Captain,1640670085,a day ago,0xaefe30a9c00f1e92,aa8cf95dc23f3a49fb8bf09a23e7301385d25abf227695a69900a6d046e84923
2021-12-28 05:41:21+00:00,6996,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8346.png,3300.0,3939,9569,585,Charlotte Clovers,Player,1640670081,a day ago,0xe554224ae0e5387b,baaa810e2af95c196e255d9e6ddfa94620e366e1b819761e65e4ea12729fb583
2021-12-28 05:40:03+00:00,1718,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1389.png,2850.0,7239,3016,9208,Boston Rulers,Player,1640670003,a day ago,0x39e2792c13b90b78,d965d113adf5d6e0e8c119fb743183023407d91654b0f82fdf8fb5856a10b44a
2021-12-28 05:39:08+00:00,1688,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1495.png,60000.0,327,67,6308,Toronto Spears,Player,1640669948,a day ago,0x985d64d457ac4c43,135ab35204e965eaee1543ba111703dd092a7044626512492003518c6e11cc28
2021-12-28 05:36:41+00:00,8800,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9377.png,1899.0,6203,8454,3169,Boston Rulers,Player,1640669801,a day ago,0x4b70b55daf6ffc6c,3afb95930295c4cf91f4a4d1d4536b48d4715458772d4e9cca2cf538d9af60a6
2021-12-28 05:35:29+00:00,1687,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1964.png,2000.0,5592,8195,2740,Delaware Horsemen,Player,1640669729,a day ago,0x985d64d457ac4c43,589cbe7e44bcdd3525343173178c22fe40ca730666716251a00d6082198b332d
2021-12-28 05:35:04+00:00,9061,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7521.png,1699.0,3090,2409,4660,Salt Lake City Souls,Player,1640669704,a day ago,0x1e9f547f67632c02,8210c95f8ab67f381d0066b8aa4cfc5175018b44ba210bc24fee8ec149312166
2021-12-28 05:31:55+00:00,727,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/727.png,1325.0,6778,6774,5302,San Diego Keepers,Player,1640669515,a day ago,0x1e9f547f67632c02,10a1fad86f13218856022216a78eb58001bf9045d5f12868bab38d103a8bbfef
2021-12-28 05:31:47+00:00,1175,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2002.png,2111.0,8059,4878,8578,Houston Rogues,Player,1640669507,a day ago,0xf720ad11d325ac74,6eee18877a221c879413aaf75f4cb7f6b3d9470ceed141ed5df3311ef36eb0ee
2021-12-28 05:31:32+00:00,2723,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3128.png,1888.0,7392,3591,8948,New Orleans Giants,Player,1640669492,a day ago,0x7352fd4e3ff014ea,ec746e60d8fd6d4f63c1b673c81a27678615e9f94454997928d76ad4fdb45888
2021-12-28 05:31:16+00:00,8087,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7459.png,4499.0,798,2229,766,Boulder Elks,Player,1640669476,a day ago,0xec41e6499183164b,a21e93f5bbb5781ed5b06705809afa57ff6ef18235e8d27b6794e91888c6e90f
2021-12-28 05:30:48+00:00,4092,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4791.png,3999.0,3715,1220,8000,Toronto Spears,Player,1640669448,a day ago,0x7352fd4e3ff014ea,9b5a74df1bc001333c33d6adbcd8fd50e79eda0abd45937aa123a07854feb3dc
2021-12-28 05:30:02+00:00,7717,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7303.png,7999.0,1675,776,5306,Seattle Scream,Player,1640669402,a day ago,0x7352fd4e3ff014ea,42e29391684da9436885c944a5929ebd58e7b6ec969184eba56bcd549eb2bbc0
2021-12-28 05:25:22+00:00,3305,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3378.png,1249.0,9349,8705,8360,San Jose Sirens,Player,1640669122,a day ago,0x744c17d0243297e3,b0461da3776a641165a1c9753fdb4c06e8f2cf642ace683b33c5240c0ca233a0
2021-12-28 05:25:15+00:00,3772,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7146.png,3339.0,6449,4476,6922,D.C. Dobermans,Player,1640669115,a day ago,0x84fee28a43181dae,a1ad5efd4f97273c37aa34bc7fbf29b2bf334c2ebd1ab450228b1a0ddd96423a
2021-12-28 05:22:48+00:00,8087,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7459.png,4999.0,798,2229,766,Boulder Elks,Player,1640668968,a day ago,0xec41e6499183164b,85272ad18c87217ec05f4cdf262f672a4c728bb0883c981862182daa2d4abd64
2021-12-28 05:22:48+00:00,4836,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8550.png,2220.0,2007,2284,2792,Los Angeles Mammoths,Player,1640668968,a day ago,0x84fee28a43181dae,68978c92dc7ddaea4154579b336e0f0d3c30ec628e895b65202c0f0554ba3af1
2021-12-28 05:21:21+00:00,5069,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3350.png,1888.0,5036,2415,7614,Dallas Pythons,Player,1640668881,a day ago,0x520d604b81a7c7a1,b8dec3ee54d2b3035f5312a28862869be692e9e0c00503f691406d11860161c6
2021-12-28 05:20:34+00:00,3137,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7657.png,9999.0,1065,547,4417,Team Flow (M),Player,1640668834,a day ago,0x84fee28a43181dae,3a824c97e03ec4ca96d855214e009e992fff07990a1518e609cc52caec600f73
2021-12-28 05:20:27+00:00,7978,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5086.png,6000.0,2755,673,8054,Nashville Miracle,Player,1640668827,a day ago,0x43c008caac49bbcc,bd2d2d19a7e7fbe43b6b3dbca0bccd8f3197125343b36733fa2a9428af7b1ec5
2021-12-28 05:19:41+00:00,3188,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6777.png,3650.0,8708,4675,9334,Michigan Colliders,Captain,1640668781,a day ago,0x84fee28a43181dae,390edd5ace4d03e463132ca24ce03370b489f27419086ec2e5138ddff7d20f43
2021-12-28 05:19:27+00:00,9369,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2922.png,6000.0,5534,4771,5336,Sierra Spiders,Player,1640668767,a day ago,0x43c008caac49bbcc,776d0fe2b10d42366574b0677d5d1b428d8b00d9a2ee5976502c1edbb98e3ee5
2021-12-28 05:18:29+00:00,3949,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4246.png,3399.0,4458,2587,6634,Alaska Whales,Player,1640668709,a day ago,0xdd602c41b11f647b,6545041044d6519d894eaeead84dfbc62433b29410799c9ea09135d93f60ea7a
2021-12-28 05:18:21+00:00,5318,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2746.png,1869.0,4743,2958,6615,St. Louis Orcs,Player,1640668701,a day ago,0xd4d19490bd4f4c4d,f3542bcab93843512b18345021298eeb5fd4e665d99e523b100c60496d78a450
2021-12-28 05:18:15+00:00,3004,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6431.png,5499.0,701,2323,574,Nashville Miracle,Player,1640668695,a day ago,0x5aac371ab5438f2f,d9201bf93e916d438944a48a098f13816490c9fac8c9b208a35889e57e150873
2021-12-28 05:17:55+00:00,581,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/581.png,2020.0,4889,7688,2379,Portland Bats,Player,1640668675,a day ago,0x943cdd4e4b44c96b,1787e49b8d88a39b9623a266a1b766e140d5ea23abd3461ba230b0818c9b3c17
2021-12-28 05:17:53+00:00,6545,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3032.png,2500.0,6389,6355,5046,Tallahassee Tarantulas,Player,1640668673,a day ago,0x43c008caac49bbcc,d6cbb0c5c20f8de101f05340343add819e43d4c433e7671547bf1def4403f4eb
2021-12-28 05:17:20+00:00,6649,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7016.png,4000.0,5095,3745,6096,Tallahassee Tarantulas,Player,1640668640,a day ago,0x43c008caac49bbcc,9c0cb41daed9381e921ffa102ca52eca2c56740c7c75422ad511f3344b20dab5
2021-12-28 05:16:32+00:00,581,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/581.png,2220.0,4889,7688,2379,Portland Bats,Player,1640668592,a day ago,0x943cdd4e4b44c96b,09e659042ebd7ecc8183e53b3705023a3ee8302b32577fe9fb345848a2a48d72
2021-12-28 05:13:28+00:00,338,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/338.png,2100.69,6991,8506,4031,Helena Pronghorns,Player,1640668408,a day ago,0xadb09f77b7849f7d,45dc179b064a73d41cc90ad37d76bf1cf3e345f26a4bf134c1ac20d354e80fa9
2021-12-28 05:08:37+00:00,8289,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7494.png,2398.0,8520,3997,9530,San Francisco Surge,Player,1640668117,a day ago,0xcaadfdca380011e1,5c46ed1fa1ccf177654a273283d44c66fc328eeb6f12aaecee85423badcaae4e
2021-12-28 05:06:17+00:00,9656,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6799.png,2500.0,3683,6966,1593,Sierra Spiders,Player,1640667977,a day ago,0x32aec9b24d2dffb1,e7c395d8132994ab1e5d36d7531afb8e5ad2717936e8460d8ee918412946185c
